Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,categorical infant deaths,Alcohol,percentage expenditure,categorical percentage expenditure,Hepatitis B,Measles ,categorical Measles, BMI ,under-five deaths ,categorical under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,categorical Income composition of resources,Schooling
Thailand,2010,Developing,73.9,158,10,f3-30,5.95,71.6850913,f0-100,98,2583,10+,27.9,12,f3-30,99,3.81,99,0.2,575.32176,672888,8.2,8.3,0.711,f0.5-1,13.1
Comoros,2009,Developing,61.3,251,2,f1-2,0.17,56.98952474,f0-100,83,1,f1-10,21.1,2,f1-2,84,3.82,83,0.1,778.5454199,673252,7.2,7,0.465,f0-0.5,10.3
Thailand,2011,Developing,74.1,155,10,f3-30,6.07,748.4451054,f100-1000,98,3156,10+,29,11,f3-30,99,4.12,99,0.2,5491.159981,675313,8.1,8.2,0.72,f0.5-1,13.3
Sierra Leone,2012,Developing,49.7,411,25,f3-30,0.01,54.56033696,f0-100,91,678,10+,22.7,35,30+,91,11.24,91,0.9,561.8984239,676613,7.9,7.8,0.401,f0-0.5,9.1
Turkey,2004,Developing,72,132,33,30+,1.35,1.132766775,f0-100,77,8927,10+,56.8,39,30+,85,5.37,85,0.1,64.72953,677855,5.1,4.9,0.675,f0.5-1,12
Turkey,2005,Developing,72.4,129,30,f3-30,1.29,832.9552058,f100-1000,85,6200,10+,57.6,36,30+,9,5.45,9,0.1,7384.354661,679346,5,4.9,0.681,f0.5-1,11.9
El Salvador,2007,Developing,71.2,23,2,f1-2,2.83,52.30172215,f0-100,99,0,0,5.8,3,f3-30,99,6.32,99,0.3,334.83817,683475,1.8,1.7,0.657,f0.5-1,12.9
Bhutan,2007,Developing,66.5,238,1,f1-2,0.16,283.806236,f100-1000,95,11,10+,18,1,f1-2,93,5.88,95,0.3,1741.142552,686958,17.3,18.1,0,0,10.1
Comoros,2010,Developing,61.8,246,2,f1-2,0.15,47.30421873,f0-100,74,0,0,21.6,2,f1-2,82,5.82,74,0.1,769.1742883,689692,7.1,6.9,0.476,f0-0.5,10.5
Sierra Leone,2013,Developing,54,47,23,f3-30,0.01,1.321464076,f0-100,92,15,10+,23.3,33,30+,92,11.59,92,0.8,71.8186998,692279,7.7,7.6,0.413,f0-0.5,9.3
Serbia,2014,Developing,75.4,123,1,f1-2,9.09,8.617208431,f0-100,92,37,10+,59.4,1,f1-2,93,1.37,93,0.1,62.173221,713576,2.1,2.1,0.771,f0.5-1,14.3
Bhutan,2009,Developing,67.4,232,1,f1-2,0.17,27.48907048,f0-100,93,6,f1-10,19.5,1,f1-2,93,6.3,93,0.4,177.234497,714458,16.8,17.5,0,0,10.9
Papua New Guinea,2010,Developing,61.8,286,10,f3-30,0.79,18.99961966,f0-100,56,0,0,44.9,14,f3-30,72,4.18,67,1.1,1366.879112,718239,1.4,1.3,0.485,f0-0.5,9.6
Jordan,2010,Developing,73.4,117,4,f3-30,0.51,715.9709092,f100-1000,98,0,0,61.7,4,f3-30,98,8.42,98,0.1,3679.19275,718239,3.8,3.8,0.739,f0.5-1,13.2
Serbia,2012,Developing,74.9,126,1,f1-2,9.38,742.5109709,f100-1000,97,0,0,58.3,1,f1-2,93,9.89,91,0.1,5659.3824,719977,2.1,2.1,0.767,f0.5-1,14
Serbia,2011,Developing,74.6,127,1,f1-2,9.56,915.3190791,f100-1000,94,370,10+,57.7,1,f1-2,94,9.72,94,0.1,6423.291783,723499,2.2,2.2,0.757,f0.5-1,13.5
Comoros,2012,Developing,62.5,237,2,f1-2,0.01,78.39008571,f0-100,89,1,f1-10,22.6,2,f1-2,85,7.11,86,0.8,788.632653,723868,6.9,6.7,0.484,f0-0.5,10.8
Honduras,2004,Developing,72.2,165,5,f3-30,3.02,188.2499208,f100-1000,93,0,0,42,7,f3-30,94,7.89,94,1.2,1217.657961,724153,2.6,2.5,0.571,f0.5-1,10.4
Bhutan,2010,Developing,67.9,228,1,f1-2,0.28,244.0391949,f100-1000,91,21,10+,2.3,1,f1-2,92,5.17,91,0.5,2178.921383,727641,16.6,17.3,0,0,11.4
Honduras,2003,Developing,71.9,166,6,f3-30,3.04,194.4335736,f100-1000,91,0,0,41.2,7,f3-30,92,8.29,92,1.4,1157.3427,733821,2.6,2.5,0.566,f0.5-1,10.3
Serbia,2008,Developing,74,132,1,f1-2,9.54,96.33237912,f0-100,93,2,f1-10,55.8,1,f1-2,95,1.5,95,0.1,671.773913,735222,2.3,2.4,0.749,f0.5-1,13.5
Honduras,2005,Developing,72.5,163,5,f3-30,3.23,203.7134882,f100-1000,97,0,0,42.8,6,f3-30,98,7.81,98,0.9,1311.741714,737343,2.5,2.4,0.577,f0.5-1,10.6
Tajikistan,2008,Developing,66.4,178,10,f3-30,0.32,4.153362912,f0-100,86,0,0,35.3,12,f3-30,87,5.58,86,0.3,76.914128,739728,3.8,3.8,0.592,f0.5-1,10.8
Togo,2013,Developing,59.4,287,14,f3-30,0.01,48.73047089,f0-100,84,564,10+,23.1,20,f3-30,84,5.12,84,1.5,579.43485,742948,6.8,6.6,0.47,f0-0.5,12
Papua New Guinea,2012,Developing,62.2,284,10,f3-30,0.01,31.6357652,f0-100,68,0,0,46.4,13,f3-30,81,4.55,74,1,271.318741,743836,1.3,1.3,0.501,f0.5-1,9.9
Serbia,2005,Developing,73,135,1,f1-2,9.6,503.1115947,f100-1000,65,2,f1-10,53.9,1,f1-2,98,8.7,98,0.1,3528.1318,744769,2.5,2.6,0.73,f0.5-1,13.2
Guyana,2009,Developing,66.1,218,0,0,7.49,466.6693698,f100-1000,98,0,0,41.6,1,f1-2,97,7.32,98,0.3,2716.35256,745693,5.6,5.4,0.618,f0.5-1,10.5
Guyana,2008,Developing,66.3,218,1,f1-2,7.32,493.3279293,f100-1000,93,0,0,4.9,1,f1-2,93,7.46,93,0.8,2576.124957,746314,5.6,5.4,0.618,f0.5-1,10.7
Guyana,2010,Developing,65.9,221,0,0,7.52,48.02859441,f0-100,95,0,0,42.4,1,f1-2,95,6.6,95,0.4,326.281212,746556,5.6,5.3,0.618,f0.5-1,10.2
Guyana,2007,Developing,65.7,232,1,f1-2,7.2,362.8702271,f100-1000,94,0,0,4.3,1,f1-2,94,6.45,94,1.9,2327.58324,747869,5.7,5.5,0.62,f0.5-1,11.2
Guyana,2004,Developing,65.1,237,1,f1-2,7.84,1.776181042,f0-100,91,0,0,38.4,1,f1-2,91,5.73,91,1.9,145.58861,751652,5.8,5.6,0.613,f0.5-1,11.2
Guyana,2003,Developing,65.3,237,1,f1-2,7.93,16.47949015,f0-100,9,0,0,37.8,1,f1-2,91,5.97,9,2.1,986.7958173,751857,5.8,5.6,0.611,f0.5-1,11.1
Guyana,2002,Developing,65.3,244,1,f1-2,7.73,10.9363388,f0-100,91,0,0,37.1,1,f1-2,93,5.84,91,2.3,96.8674827,751884,5.9,5.7,0.609,f0.5-1,11
Guyana,2001,Developing,65.4,247,1,f1-2,6.71,15.54978677,f0-100,85,0,0,36.4,1,f1-2,9,5.82,85,1.7,925.582546,752263,5.9,5.7,0.606,f0.5-1,10.9
Benin,2003,Developing,55.8,285,25,f3-30,1.35,8.931827297,f0-100,73,217,10+,19.7,40,30+,75,4.63,73,2.1,519.2922847,752555,9.1,9,0.416,f0-0.5,7.7
Bhutan,2012,Developing,68.7,223,0,0,0.01,188.7373664,f100-1000,97,1,f1-10,21.9,1,f1-2,97,3.7,97,0.6,2422.816,752967,16.1,16.7,0.581,f0.5-1,12.3
Honduras,2006,Developing,72.8,161,5,f3-30,3.23,192.9297829,f100-1000,94,0,0,43.5,6,f3-30,94,7.63,95,0.8,1437.628785,754146,2.4,2.4,0.583,f0.5-1,10.8
Comoros,2014,Developing,63.2,23,1,f1-2,0.01,73.86584922,f0-100,88,0,0,23.7,2,f1-2,87,6.75,87,0.8,852.954379,759385,6.8,6.6,0.497,f0-0.5,11.1
Guyana,2014,Developing,66,217,0,0,7.64,4.141293345,f0-100,98,0,0,45.9,1,f1-2,97,5.25,98,0.3,43.82321,763393,5.5,5.3,0.636,f0.5-1,10.3
Tajikistan,2010,Developing,67.3,171,10,f3-30,0.32,43.34099958,f0-100,93,0,0,36.6,12,f3-30,95,6.4,93,0.2,738.3475227,764163,3.7,3.8,0.603,f0.5-1,11.1
Bhutan,2013,Developing,69.1,219,0,0,0.01,19.79057439,f0-100,97,0,0,22.7,1,f1-2,97,3.83,97,0.6,235.882889,764961,15.9,16.5,0.589,f0.5-1,12.6
Turkey,2014,Developing,75.5,17,16,f3-30,1.45,181.9083783,f100-1000,96,565,10+,65.3,19,f3-30,96,5.41,96,0.1,12127.22522,773628,4.9,4.7,0.759,f0.5-1,14.5
Bhutan,2014,Developing,69.4,216,0,0,0.01,209.3921344,f100-1000,99,0,0,23.6,1,f1-2,98,3.57,99,0.5,2522.7968,776448,15.7,16.2,0.596,f0.5-1,12.5
Honduras,2007,Developing,73,16,5,f3-30,3.16,222.4823338,f100-1000,93,0,0,44.3,6,f3-30,94,7.89,94,0.7,1592.572182,777972,2.4,2.3,0.59,f0.5-1,10.9
Sierra Leone,2014,Developing,48.1,463,23,f3-30,0.01,1.443286353,f0-100,83,1006,10+,23.8,32,30+,83,11.9,83,0.6,78.4394757,779162,7.5,7.4,0.426,f0-0.5,9.5
Tajikistan,2012,Developing,68.8,164,10,f3-30,0.01,71.50892145,f0-100,94,16,10+,38.2,12,f3-30,96,6.39,94,0.2,954.725253,799562,3.6,3.7,0.613,f0.5-1,11.1
Fiji,2000,Developing,67.7,221,0,0,2.05,31.25834616,f0-100,98,0,0,5.2,0,0,91,3.87,9,0.1,276.1338,811223,4.3,4,0.681,f0.5-1,13.1
Philippines,2002,Developing,66.8,221,68,30+,4.42,0.09987219,f0-100,42,7003,10+,18.7,89,30+,77,2.79,79,0.1,1.68135,813526,1,9.7,0.625,f0.5-1,11.4
Fiji,2001,Developing,67.8,221,0,0,1.93,20.7119129,f0-100,98,17,10+,51.2,0,0,92,3.28,91,0.1,238.891729,814218,4.3,4,0.683,f0.5-1,13.2
Fiji,2002,Developing,67.9,22,0,0,1.85,206.071686,f100-1000,99,304,10+,52.2,0,0,94,3.48,93,0.1,2259.55796,815691,4.2,3.9,0.687,f0.5-1,13.3
Fiji,2003,Developing,68,22,0,0,1.76,253.8196705,f100-1000,99,305,10+,53.2,0,0,95,3.35,94,0.1,2835.973972,816628,4.2,3.9,0.689,f0.5-1,13.3
Azerbaijan,2002,Developing,67.8,146,7,f3-30,0.55,39.33253687,f0-100,5,4353,10+,43.1,9,f3-30,8,4.47,76,0.1,763.73858,817195,3.1,3.1,0.651,f0.5-1,10.6
Tajikistan,2013,Developing,69.3,163,10,f3-30,0.01,1.0419164,f0-100,96,1,f1-10,39,11,f3-30,97,6.75,96,0.2,14.214412,817789,3.6,3.7,0.617,f0.5-1,11.2
Fiji,2004,Developing,68.1,218,0,0,1.63,43.99452464,f0-100,99,37,10+,54.2,0,0,96,3.61,95,0.1,3332.918533,818354,4.2,3.9,0.691,f0.5-1,13.4
Fiji,2005,Developing,68.3,214,0,0,2.02,64.39203443,f0-100,99,0,0,55.1,0,0,97,3.61,96,0.1,3658.63832,821817,4.1,3.8,0.699,f0.5-1,13.9
Djibouti,2008,Developing,62,289,1,f1-2,0.49,171.7686449,f100-1000,88,143,10+,31.3,2,f1-2,89,8.5,89,3.3,1214.77118,822934,5.7,5.6,0.427,f0-0.5,5
Fiji,2006,Developing,68.5,211,0,0,2.06,52.1241634,f0-100,99,136,10+,55.9,0,0,98,3.84,98,0.1,3749.939813,827411,4.1,3.8,0.695,f0.5-1,14
Fiji,2007,Developing,68.6,29,0,0,2.09,5.889526221,f0-100,99,0,0,56.6,0,0,99,3.74,99,0.1,478.82327,834812,4.1,3.8,0.698,f0.5-1,14.2
Azerbaijan,2005,Developing,68.4,162,6,f3-30,0.73,81.28883085,f0-100,49,1238,10+,44.7,7,f3-30,79,7.86,75,0.1,1578.4239,839185,2.9,3,0.675,f0.5-1,11.2
Azerbaijan,2006,Developing,69.2,154,6,f3-30,0.85,105.6337264,f100-1000,52,222,10+,45.3,7,f3-30,8,6.17,78,0.1,2473.85776,848455,2.9,2.9,0.682,f0.5-1,10.7
Burundi,2009,Developing,56.2,338,23,f3-30,4.05,2.030494673,f0-100,94,305,10+,15.7,34,30+,96,6.96,94,2.4,24.944652,848931,7.8,7.8,0.336,f0-0.5,8.6
Djibouti,2010,Developing,61.3,273,1,f1-2,0.44,187.4960097,f100-1000,88,7,f1-10,32.2,2,f1-2,88,8.84,88,3.1,1325.99724,851146,5.6,5.6,0.441,f0-0.5,5.5
Fiji,2009,Developing,68.9,23,0,0,2.31,60.65068446,f0-100,99,1,f1-10,58,0,0,99,4.26,99,0.1,3369.48247,851967,4,3.7,0.704,f0.5-1,14.5
Rwanda,2002,Developing,57,415,31,30+,7.82,1.9659778,f0-100,88,2738,10+,14.1,50,30+,85,4.18,88,8,196.59778,853625,7.2,7.4,0.343,f0-0.5,7.2
Honduras,2012,Developing,74.1,151,4,f3-30,3.11,363.5721644,f100-1000,97,0,0,48.4,4,f3-30,97,9.78,97,0.4,2178.38325,855646,2.2,2.1,0.614,f0.5-1,11.6
Djibouti,2011,Developing,61.8,268,1,f1-2,0.39,20.35974738,f0-100,87,49,10+,32.7,2,f1-2,87,8.71,87,2.7,143.986898,865937,5.6,5.5,0.451,f0-0.5,5.9
Rwanda,2003,Developing,52,48,29,f3-30,6.66,33.30286123,f0-100,96,1064,10+,14.5,46,30+,96,6.34,96,8.1,212.6619491,868346,7,7.3,0.359,f0-0.5,7.6
Fiji,2012,Developing,69.4,195,0,0,0.01,431.4854874,f100-1000,99,0,0,6.2,0,0,99,4.16,99,0.1,4546.73854,873596,4,3.7,0.714,f0.5-1,14.9
Burundi,2010,Developing,56.8,33,23,f3-30,4.16,31.14187566,f0-100,96,495,10+,16.1,34,30+,94,8.82,96,1.9,231.1943256,876693,7.7,7.7,0.361,f0-0.5,9.3
Ethiopia,2010,Developing,61.8,261,162,30+,1.34,67.73374413,f0-100,62,4235,10+,15.6,243,30+,69,6.86,61,1.7,341.39992,877267,11,1.7,0.401,f0-0.5,8.1
Fiji,2013,Developing,69.6,192,0,0,0.01,460.6487805,f100-1000,99,0,0,61.1,0,0,99,4.26,99,0.1,4763.68956,879715,4,3.7,0.719,f0.5-1,15
Djibouti,2012,Developing,62.2,263,1,f1-2,0.52,217.2125786,f100-1000,81,709,10+,33.2,2,f1-2,81,8.95,81,1.9,1536.15685,881185,5.6,5.5,0.46,f0-0.5,6.3
Honduras,2014,Developing,74.5,149,3,f3-30,2.87,345.3776344,f100-1000,97,0,0,5.2,4,f3-30,97,8.72,97,0.3,2242.711912,889216,2.1,2.1,0.618,f0.5-1,11.4
Benin,2009,Developing,58.4,259,25,f3-30,1.16,71.01399249,f0-100,79,1461,10+,22.5,39,30+,8,4.46,79,1.6,793.45243,894476,7.9,7.8,0.448,f0-0.5,9.3
Djibouti,2013,Developing,62.7,256,1,f1-2,0.53,229.4410095,f100-1000,82,28,10+,33.8,2,f1-2,82,9.14,82,2.1,1622.637974,896688,5.6,5.4,0.464,f0-0.5,6.3
Dominican Republic,2003,Developing,73,22,7,f3-30,6.32,293.0196601,f100-1000,79,0,0,46.1,8,f3-30,65,5.53,79,2.3,2372.628827,896776,3.6,3.5,0.665,f0.5-1,12.4
Djibouti,2014,Developing,63,252,1,f1-2,0.38,24.73299655,f0-100,78,0,0,34.4,1,f1-2,78,1.57,78,2.1,174.91511,912164,5.6,5.4,0.467,f0-0.5,6.3
Dominican Republic,2004,Developing,69.3,214,7,f3-30,5.16,182.6162515,f100-1000,82,0,0,47.2,8,f3-30,66,4.28,79,2.1,2421.9662,912998,3.6,3.5,0.666,f0.5-1,12.5
Azerbaijan,2011,Developing,71.6,125,5,f3-30,1.98,263.142699,f100-1000,84,0,0,48.8,6,f3-30,91,5.1,87,0.1,7189.691229,917382,2.8,2.9,0.741,f0.5-1,11.7
Burundi,2012,Developing,58,312,22,f3-30,0.01,38.73170505,f0-100,96,49,10+,17.1,33,30+,96,8.21,96,1.2,265.285651,931971,7.5,7.5,0.393,f0-0.5,10.3
Azerbaijan,2013,Developing,72.2,121,5,f3-30,2.14,275.6514934,f100-1000,93,164,10+,5.6,6,f3-30,96,5.54,93,0.1,7875.756953,941681,2.8,2.8,0.745,f0.5-1,11.9
Rwanda,2007,Developing,59.6,295,20,f3-30,6.78,7.409771603,f0-100,97,26,10+,16.5,30,f3-30,98,8.49,97,5,44.853339,944742,6.8,6.7,0.424,f0-0.5,10.1
Ethiopia,2011,Developing,62.6,249,156,30+,1.32,67.77565369,f0-100,65,3255,10+,16,231,30+,7,6.55,65,1.4,354.8463544,946756,1.9,1.6,0.411,f0-0.5,8.2
Belarus,2010,Developing,73,222,0,0,14.44,8.49409518,f0-100,96,1,f1-10,59.3,1,f1-2,99,5.55,98,0.1,63.38877,949583,2,2.2,0.78,f0.5-1,15.5
Azerbaijan,2014,Developing,72.5,119,5,f3-30,0.01,306.1824313,f100-1000,94,0,0,51.5,6,f3-30,97,6.4,94,0.1,7891.299776,953579,2.8,2.9,0.752,f0.5-1,12.2
Azerbaijan,2010,Developing,71.1,13,5,f3-30,1.98,246.5686008,f100-1000,8,0,0,48,6,f3-30,85,5.33,81,0.1,5842.85784,954332,2.8,2.9,0.737,f0.5-1,11.7
Dominican Republic,2007,Developing,72.9,164,6,f3-30,6.05,74.8217488,f0-100,81,0,0,5.4,8,f3-30,86,4.34,85,1.6,4647.31359,954353,3.4,3.4,0.685,f0.5-1,12.7
Belarus,2009,Developing,70,226,0,0,14.09,434.7985025,f100-1000,98,0,0,58.7,1,f1-2,98,6.9,96,0.1,5176.172649,956765,2.1,2.2,0.771,f0.5-1,15.4
Belarus,2007,Developing,69.8,226,1,f1-2,14.22,464.077513,f100-1000,91,1,f1-10,57.7,1,f1-2,9,6.44,95,0.1,4735.484827,956953,2.2,2.3,0.739,f0.5-1,14.9
Dominican Republic,2008,Developing,73.3,161,6,f3-30,6.12,49.09241952,f0-100,81,0,0,51.5,8,f3-30,86,4.2,82,1.4,511.37937,963652,3.4,3.3,0.692,f0.5-1,12.8
Belarus,2006,Developing,68.9,243,1,f1-2,12.6,364.426052,f100-1000,98,149,10+,57.2,1,f1-2,97,6.34,99,0.1,3848.215966,964924,2.2,2.4,0.723,f0.5-1,14.6
Benin,2012,Developing,59.3,251,25,f3-30,0.01,9.80407467,f0-100,8,288,10+,24.1,39,30+,8,4.86,8,1.3,837.9551,972916,7.4,7.3,0.458,f0-0.5,10
Belarus,2004,Developing,68.2,247,1,f1-2,12.05,42.33443901,f0-100,99,2,f1-10,56.2,1,f1-2,99,6.59,99,0.1,2378.33927,973146,2.4,2.5,0.703,f0.5-1,14.1
Rwanda,2008,Developing,68,282,18,f3-30,6.39,0.661540371,f0-100,97,6,f1-10,17.1,28,f3-30,97,7.66,97,3.7,5.6687264,978169,6.7,6.6,0.438,f0-0.5,10.4
Tunisia,2001,Developing,73.2,11,4,f3-30,1.19,257.2878697,f100-1000,94,231,10+,48.9,5,f3-30,98,5.29,98,0.1,2254.933126,978571,6.5,6.4,0.654,f0.5-1,13.1
Burundi,2014,Developing,59.1,297,22,f3-30,0.01,41.25159038,f0-100,95,0,0,18.2,32,30+,95,7.54,95,0.7,312.7489794,989179,7.4,7.3,0.404,f0-0.5,10.6
Belarus,2000,Developing,68,247,1,f1-2,12.98,24.24947846,f0-100,7,21,10+,54.4,1,f1-2,99,6.13,99,0.1,1276.28834,997961,2.7,2.8,0.675,f0.5-1,13.1
Tunisia,2014,Developing,75.1,12,3,f3-30,1.39,604.8701316,f100-1000,98,15,10+,6.2,3,f3-30,98,7,98,0.1,4271.68172,1114398,6.5,6.4,0.722,f0.5-1,14.7
Tunisia,2013,Developing,74.9,13,3,f3-30,1.29,594.6453102,f100-1000,98,16,10+,59.3,3,f3-30,98,7.26,98,0.1,4199.47253,1114558,6.4,6.3,0.72,f0.5-1,14.7
Greece,2011,Developing,85,76,0,0,8.02,3192.887363,1000+,95,40,10+,64.3,0,0,99,9.77,99,0.1,25916.29353,1114899,0.8,0.7,0.86,f0.5-1,16.7
Equatorial Guinea,2014,Developing,57.9,32,3,f3-30,0.01,13.40477417,f0-100,2,13,10+,24,4,f3-30,24,3.8,2,4.4,192.59733,1129424,8.5,8.4,0.582,f0.5-1,9.2
Timor-Leste,2011,Developing,67.2,161,2,f1-2,0.5,2.726570602,f0-100,67,763,10+,15.8,3,f3-30,66,0.76,67,0.1,114.56179,1131523,11.3,11.4,0.607,f0.5-1,12.5
Swaziland,2007,Developing,50,51,3,f3-30,5.55,43.3664999,f0-100,92,0,0,28.5,4,f3-30,88,7.5,87,40.7,347.48798,1138434,6.5,6.7,0.508,f0.5-1,10.5
Greece,2007,Developing,79.4,8,0,0,9.67,3632.243121,1000+,95,2,f1-10,61.8,0,0,99,9.41,99,0.1,28827.32636,1148473,0.8,0.7,0.855,f0.5-1,16.4
Chad,2009,Developing,57,37,46,30+,0.47,4.982900401,f0-100,24,165,10+,16.7,80,30+,32,3.31,24,4.4,84.455939,1152786,9.6,9.5,0.343,f0-0.5,6.3
Swaziland,2008,Developing,51.4,477,3,f3-30,4.87,413.0063027,f100-1000,9,1,f1-10,28.9,4,f3-30,89,8.19,88,40.2,2842.438422,1158897,6.1,6.3,0.514,f0.5-1,10.6
Rwanda,2013,Developing,65.2,233,12,f3-30,0.01,11.71090655,f0-100,98,17,10+,2.1,17,f3-30,98,7.69,98,0.5,688.8768557,1165151,5.9,5.9,0.485,f0-0.5,10.8
Greece,2008,Developing,79.9,77,0,0,9.51,3682.88717,1000+,95,1,f1-10,62.4,0,0,99,9.76,99,0.1,31997.2821,1177841,0.8,0.7,0.853,f0.5-1,15.9
Timor-Leste,2013,Developing,67.7,158,2,f1-2,0.01,3.379874844,f0-100,82,4,f1-10,16.6,2,f1-2,82,1.29,82,0.1,117.765674,1184366,11.1,11.2,0.62,f0.5-1,12.5
Mauritius,2000,Developing,71,177,0,0,4.6,336.3213326,f100-1000,88,0,0,25.3,0,0,88,3.78,88,0.1,3861.32414,1186873,8.1,8.1,0.667,f0.5-1,12.1
Chad,2010,Developing,51.2,364,46,30+,0.5,43.57328908,f0-100,39,194,10+,17.1,80,30+,43,2.95,39,4.1,896.5697341,1188722,9.4,9.3,0.36,f0-0.5,6.7
Mexico,2006,Developing,75.8,125,40,30+,5.11,980.2537444,f100-1000,98,23,10+,57.2,47,30+,98,5.83,98,0.1,8767.92258,1192378,1.8,1.7,0.723,f0.5-1,12.2
Tunisia,2006,Developing,74.4,12,3,f3-30,1.46,420.1153538,f100-1000,99,3,f1-10,53.1,4,f3-30,99,5.64,99,0.1,3371.71231,1196136,6.3,6.3,0.689,f0.5-1,14.2
Mauritius,2001,Developing,71.5,177,0,0,4.38,70.15536981,f0-100,92,0,0,25.8,0,0,93,3.87,92,0.1,3792.182152,1196287,8,8,0.673,f0.5-1,12.2
Timor-Leste,2014,Developing,68,155,2,f1-2,0.01,28.14578503,f0-100,77,47,10+,17,2,f1-2,76,1.48,77,0.1,1153.51578,1212814,1.9,11.1,0.612,f0.5-1,12.5
Malawi,2002,Developing,44,67,46,30+,1.1,3.885394742,f0-100,64,92,10+,14.8,75,30+,79,4.82,64,24.7,29.9798977,1213711,7.7,7.6,0.388,f0-0.5,10.4
Senegal,2008,Developing,62.8,225,22,f3-30,0.28,1.08833088,f0-100,88,6,f1-10,2.8,34,30+,87,4.94,88,0.6,11.33678,1223957,1.8,1.7,0.435,f0-0.5,7.1
Swaziland,2011,Developing,55,438,2,f1-2,5.2,735.7090978,f100-1000,91,0,0,3.2,3,f3-30,85,8.61,91,15.7,3934.27325,1225258,5.1,5.2,0.526,f0.5-1,11.2
Mauritius,2005,Developing,72.1,168,0,0,3.94,479.9234077,f100-1000,97,7,f1-10,28,0,0,97,4.47,97,0.1,5116.45424,1228254,7.7,7.6,0.704,f0.5-1,13
Mauritius,2006,Developing,71.8,165,0,0,3.73,502.3844946,f100-1000,97,3,f1-10,28.6,0,0,98,4.38,97,0.1,5695.969327,1233996,7.6,7.5,0.713,f0.5-1,13.4
Mali,2004,Developing,52.8,296,58,30+,0.49,57.11644801,f0-100,73,172,10+,17.5,103,30+,7,6.28,69,2,439.3572924,1239196,1.1,1,0.333,f0-0.5,5.5
Mexico,2014,Developing,76.6,122,31,30+,5.26,168.173753,f100-1000,84,3,f1-10,62.8,36,30+,87,6.3,87,0.1,1452.27766,1242216,1.6,1.5,0.754,f0.5-1,13.1
Mauritius,2008,Developing,72.7,166,0,0,2.49,6.6489825,f0-100,99,12,10+,29.7,0,0,99,4.6,99,0.1,83.635,1244121,7.4,7.3,0.728,f0.5-1,13.6
Rwanda,2010,Developing,62.8,26,16,f3-30,7.92,63.78723633,f0-100,97,121,10+,18.3,23,f3-30,93,7.91,97,2.3,563.491487,1246842,6.5,6.3,0.454,f0-0.5,10
Mauritius,2009,Developing,72.8,166,0,0,2.83,624.2361828,f100-1000,99,15,10+,3.2,0,0,99,4.97,99,0.1,7318.12641,1247429,7.3,7.3,0.734,f0.5-1,13.8
Swaziland,2012,Developing,56.5,412,2,f1-2,0.01,720.2333929,f100-1000,95,0,0,3.7,3,f3-30,92,8.76,95,12.2,3851.51547,1248158,4.8,4.9,0.534,f0.5-1,11.3
Zambia,2005,Developing,49.3,554,34,30+,2.33,121.879331,f100-1000,82,45,10+,18.4,55,30+,84,7.56,82,17,691.3178164,1252156,7.1,7,0.467,f0-0.5,10.7
Mauritius,2012,Developing,73.9,154,0,0,0.01,915.1859205,f100-1000,98,0,0,31.8,0,0,98,4.76,98,0.1,9291.227619,1255882,7.1,7,0.756,f0.5-1,14.3
Senegal,2009,Developing,63.5,219,21,f3-30,0.3,1.177477677,f0-100,86,999,10+,21.2,33,30+,83,4.81,86,0.5,12.566464,1255917,1.6,1.5,0.444,f0-0.5,7.5
Mauritius,2013,Developing,74.1,147,0,0,0.01,917.467628,f100-1000,98,0,0,32.3,0,0,98,4.82,98,0.1,9637.265,1258653,7,7,0.765,f0.5-1,14.7
China,2000,Developing,71.7,115,490,30+,3.06,17.46057369,f0-100,6,71093,10+,2.5,608,30+,86,4.6,85,0.1,959.372181,1262645,5.9,5.1,0.583,f0.5-1,9.5
Malawi,2004,Developing,45.1,615,40,30+,1.11,58.13583343,f0-100,89,1116,10+,15.5,65,30+,94,7.82,89,23.4,274.2256294,1267638,7.5,7.4,0.366,f0-0.5,10
Swaziland,2013,Developing,57.6,393,2,f1-2,0.01,708.9556648,f100-1000,98,0,0,31.2,3,f3-30,98,9.66,98,9.8,3598.75972,1271456,4.5,4.6,0.539,f0.5-1,11.4
Chad,2012,Developing,51.8,367,46,30+,0.62,57.8242709,f0-100,4,120,10+,17.9,79,30+,51,3,4,3.6,973.472574,1275135,9,8.9,0.381,f0-0.5,7.3
Trinidad and Tobago,2002,Developing,69.2,192,0,0,5.12,72.03911741,f0-100,5,0,0,35.2,1,f1-2,96,5,96,2,749.626612,1277837,6.5,7,0.721,f0.5-1,11.9
Dominican Republic,2013,Developing,73.4,157,6,f3-30,5.93,97.52211538,f0-100,8,0,0,56.8,7,f3-30,82,4.12,83,0.3,627.55544,1281296,3.3,3.2,0.709,f0.5-1,13.2
Mexico,2012,Developing,76.3,123,33,30+,5.29,112.696486,f100-1000,99,0,0,61.5,38,30+,99,6.21,99,0.1,982.532572,1282837,1.6,1.5,0.748,f0.5-1,12.7
Benin,2014,Developing,59.7,252,25,f3-30,0.01,90.12206791,f0-100,78,786,10+,25.2,39,30+,74,4.59,78,1.1,943.686575,1286712,7.1,6.9,0.475,f0-0.5,10.7
